unix,time,n1,n2,diff,volume
2018-06-19,23:00:00,6717.947767630276,6712.996659877391,4.9511077528850365,107.83650931
2018-06-20,00:00:00,6712.241851329962,6717.947767630276,-5.705916300314129,146.94932760999984
2018-06-20,01:00:00,6690.498731976487,6712.241851329962,-21.743119353474867,679.0933868999991
2018-06-20,02:00:00,6658.2981263108,6690.498731976487,-32.20060566568645,115.69943746999996
2018-06-20,03:00:00,6627.605377258611,6658.2981263108,-30.692749052189356,104.99123806000021
2018-06-20,04:00:00,6601.270717688755,6627.605377258611,-26.33465956985583,209.64564964
2018-06-20,05:00:00,6582.567382884973,6601.270717688755,-18.703334803782127,158.51590283999997
2018-06-20,06:00:00,6577.651607672218,6582.567382884973,-4.915775212754852,251.16250969999993
2018-06-20,07:00:00,6584.562214648705,6577.651607672218,6.910606976486633,99.73072058
2018-06-20,08:00:00,6599.9559550949825,6584.562214648705,15.393740446277661,181.68743637000003
2018-06-20,09:00:00,6617.666487960798,6599.9559550949825,17.710532865815367,243.82740750000002
2018-06-20,10:00:00,6629.971975099825,6617.666487960798,12.305487139026809,121.32370710000004
2018-06-20,11:00:00,6636.891691765146,6629.971975099825,6.919716665321175,248.61336326000009
2018-06-20,12:00:00,6637.775357344518,6636.891691765146,0.8836655793720638,163.93002262
2018-06-20,13:00:00,6657.151799931434,6637.775357344518,19.3764425869158,701.8836347099973
2018-06-20,14:00:00,6690.363927210213,6657.151799931434,33.21212727877901,227.8309607400002
2018-06-20,15:00:00,6727.162796467895,6690.363927210213,36.79886925768187,161.4351389099997
2018-06-20,16:00:00,6758.328975432565,6727.162796467895,31.166178964670507,669.5229344499992
2018-06-20,17:00:00,6777.258664495443,6758.328975432565,18.929689062877515,176.3861014999999
2018-06-20,18:00:00,6786.421145942565,6777.258664495443,9.162481447122445,137.76256023000002
2018-06-20,19:00:00,6785.800500473904,6786.421145942565,-0.6206454686607685,54.17553271999999
2018-06-20,20:00:00,6778.632688301607,6785.800500473904,-7.16781217229709,78.56896892000002
2018-06-20,21:00:00,6763.1958051091,6778.632688301607,-15.436883192507594,59.88603902999998
2018-06-20,22:00:00,6750.266999450473,6763.1958051091,-12.928805658626516,101.87565112999987
2018-06-20,23:00:00,6744.647502445148,6750.266999450473,-5.619497005324774,98.47245186999996
2018-06-21,00:00:00,6744.408332131766,6744.647502445148,-0.2391703133826013,163.51655167999996
2018-06-21,01:00:00,6747.000347286642,6744.408332131766,2.592015154876208,63.23687816000004
2018-06-21,02:00:00,6756.10014209587,6747.000347286642,9.099794809228115,102.68847338000006
2018-06-21,03:00:00,6766.8007113616195,6756.10014209587,10.700569265749436,97.2132429200001
2018-06-21,04:00:00,6773.861858236872,6766.8007113616195,7.061146875252234,56.00954460999997
2018-06-21,05:00:00,6773.89690948415,6773.861858236872,0.0350512472778064,126.16272368000004
2018-06-21,06:00:00,6772.120628680325,6773.89690948415,-1.7762808038241928,115.44348024999996
2018-06-21,07:00:00,6769.106945178268,6772.120628680325,-3.0136835020575745,143.88828558
2018-06-21,08:00:00,6760.297954923569,6769.106945178268,-8.808990254698983,299.69024173999986
2018-06-21,09:00:00,6751.089359925789,6760.297954923569,-9.208594997779983,514.7409975000003
2018-06-21,10:00:00,6742.81826928894,6751.089359925789,-8.271090636848385,403.67249854000033
2018-06-21,11:00:00,6737.233756806082,6742.81826928894,-5.584512482858372,254.81291674999974
2018-06-21,12:00:00,6729.917939446035,6737.233756806082,-7.315817360046822,203.26943075999995
2018-06-21,13:00:00,6725.546188795677,6729.917939446035,-4.371750650358081,310.27279826000006
2018-06-21,14:00:00,6722.553717482054,6725.546188795677,-2.992471313623355,348.47687014000024
2018-06-21,15:00:00,6720.552604813667,6722.553717482054,-2.001112668386668,239.82909055000027
2018-06-21,16:00:00,6719.475708941682,6720.552604813667,-1.0768958719854709,184.15998760999986
2018-06-21,17:00:00,6717.515882698436,6719.475708941682,-1.9598262432455158,195.5930787300001
2018-06-21,18:00:00,6713.070377914014,6717.515882698436,-4.445504784422155,220.85300687000012
2018-06-21,19:00:00,6710.834579737034,6713.070377914014,-2.235798176980097,153.07390176000018
2018-06-21,20:00:00,6711.584931182947,6710.834579737034,0.7503514459131111,179.86260597000003
2018-06-21,21:00:00,6711.712958755144,6711.584931182947,0.1280275721974249,177.53280518999983
2018-06-21,22:00:00,6713.099520246836,6711.712958755144,1.3865614916912818,160.65465910000003
2018-06-21,23:00:00,6714.767159796727,6713.099520246836,1.6676395498916463,119.65571475999992
2018-06-22,00:00:00,6717.264926922845,6714.767159796727,2.497767126117651,134.8028472400001
2018-06-22,01:00:00,6705.255975563645,6717.264926922845,-12.008951359200182,545.7918370499993
2018-06-22,02:00:00,6689.946406060942,6705.255975563645,-15.309569502703198,329.1437780599996
2018-06-22,03:00:00,6675.047149259903,6689.946406060942,-14.899256801038973,127.32984418000004
2018-06-22,04:00:00,6664.668121269259,6675.047149259903,-10.379027990643408,359.76999859000017
2018-06-22,05:00:00,6656.081735929057,6664.668121269259,-8.586385340202469,195.55132807999962
2018-06-22,06:00:00,6648.085011293055,6656.081735929057,-7.996724636002,196.74353698999985
2018-06-22,07:00:00,6616.862763319755,6648.085011293055,-31.2222479733,1591.32472735
2018-06-22,08:00:00,6554.23727585303,6616.862763319755,-62.625487466724735,1209.855215399998
2018-06-22,09:00:00,6463.756316548358,6554.23727585303,-90.48095930467207,1041.4075471800013
2018-06-22,10:00:00,6384.302017398361,6463.756316548358,-79.45429914999659,1191.5916764700005
2018-06-22,11:00:00,6326.510415347462,6384.302017398361,-57.7916020508992,710.4715703100003
2018-06-22,12:00:00,6289.44776238707,6326.510415347462,-37.06265296039237,536.7823039300001
2018-06-22,13:00:00,6232.05481714326,6289.44776238707,-57.39294524380966,2314.043341040005
2018-06-22,14:00:00,6178.358014590223,6232.05481714326,-53.69680255303683,1724.423859310003
